date,stage_code,event_code,event_name,event_stage,stage,stage_status,gender,discipline_name,discipline_code,venue,participant_code,participant_name,participant_type,participant_country_code,participant_country,rank,result,result_type,result_diff,qualification_mark,start_order,bib
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-AIN01,PETROV Zakhar / KOROVASHKOV Alexey,Team,AIN,AIN,1.0,1:38.65,TIME,,SF,8,
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-ITA01,CASADEI Gabriele / TACCHINI Carlo,Team,ITA,Italy,2.0,1:39.17,TIME,+0.52,SF,4,
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-BRA01,NASCIMENTO GODMANN Jacky Jamael / GUIMARAES QUEIROZ Isaquias,Team,BRA,Brazil,3.0,1:39.38,TIME,+0.73,QF,3,
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-HUN01,ADOLF Balazs / HAJDU Jonatan Daniel,Team,HUN,Hungary,4.0,1:40.02,TIME,+1.37,QF,5,
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-ROU01,SPRINCEAN Ilie / NUTA Oleg,Team,ROU,Romania,5.0,1:40.84,TIME,+2.19,QF,7,
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-GER01,KRETSCHMER Peter / HECKER Tim,Team,GER,Germany,6.0,1:41.58,TIME,+2.93,QF,6,
2024-08-06T10:41:46+02:00,CSPMC2-500M-----------HEAT000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-NZL01,BROWN Max / CLANCY Grant,Team,NZL,New Zealand,7.0,2:22.09,TIME,+43.44,QF,2,
2024-08-06T10:47:17+02:00,CSPMC2-500M-----------HEAT000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-CHN01,LIU Hao / JI Bowen,Team,CHN,China,1.0,1:37.40,TIME,,SF,5,
2024-08-06T10:47:17+02:00,CSPMC2-500M-----------HEAT000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-ESP01,MORENO Joan Antoni / DOMINGUEZ Diego,Team,ESP,Spain,2.0,1:37.78,TIME,+0.38,SF,6,
2024-08-06T10:47:17+02:00,CSPMC2-500M-----------HEAT000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-CZE01,FUKSA Petr / FUKSA Martin,Team,CZE,Czechia,3.0,1:41.49,TIME,+4.09,QF,4,
2024-08-06T10:47:17+02:00,CSPMC2-500M-----------HEAT000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-FRA01,LEONARD Loic / BART Adrien,Team,FRA,France,4.0,1:44.00,TIME,+6.60,QF,3,
2024-08-06T10:47:17+02:00,CSPMC2-500M-----------HEAT000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-KAZ01,YEMELYANOV Sergey / KHAIDAROV Timur,Team,KAZ,Kazakhstan,5.0,1:45.94,TIME,+8.54,QF,7,
2024-08-06T10:47:17+02:00,CSPMC2-500M-----------HEAT000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-ANG01,ANTONIO Manuel / SANDA Benilson,Team,ANG,Angola,6.0,1:51.53,TIME,+14.13,QF,2,
2024-08-06T13:59:53+02:00,CSPMC2-500M-----------QFNL000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-BRA01,NASCIMENTO GODMANN Jacky Jamael / GUIMARAES QUEIROZ Isaquias,Team,BRA,Brazil,1.0,1:38.78,TIME,,SF,5,
2024-08-06T13:59:53+02:00,CSPMC2-500M-----------QFNL000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-ROU01,SPRINCEAN Ilie / NUTA Oleg,Team,ROU,Romania,2.0,1:40.00,TIME,+1.22,SF,3,
2024-08-06T13:59:53+02:00,CSPMC2-500M-----------QFNL000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-FRA01,LEONARD Loic / BART Adrien,Team,FRA,France,3.0,1:45.24,TIME,+6.46,SF,4,
2024-08-06T13:59:53+02:00,CSPMC2-500M-----------QFNL000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-ANG01,ANTONIO Manuel / SANDA Benilson,Team,ANG,Angola,4.0,1:49.00,TIME,+10.22,FB,6,
2024-08-06T13:59:53+02:00,CSPMC2-500M-----------QFNL000100--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-NZL01,BROWN Max / CLANCY Grant,Team,NZL,New Zealand,5.0,2:24.09,TIME,+45.31,FB,2,
2024-08-06T14:07:02+02:00,CSPMC2-500M-----------QFNL000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-GER01,KRETSCHMER Peter / HECKER Tim,Team,GER,Germany,1.0,1:39.94,TIME,,SF,6,
2024-08-06T14:07:02+02:00,CSPMC2-500M-----------QFNL000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-HUN01,ADOLF Balazs / HAJDU Jonatan Daniel,Team,HUN,Hungary,2.0,1:40.95,TIME,+1.01,SF,4,
2024-08-06T14:07:02+02:00,CSPMC2-500M-----------QFNL000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-CZE01,FUKSA Petr / FUKSA Martin,Team,CZE,Czechia,3.0,1:41.02,TIME,+1.08,SF,5,
2024-08-06T14:07:02+02:00,CSPMC2-500M-----------QFNL000200--,CSPMC2-500M,Men's Canoe Double 500m,Men's Canoe Double 500m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMC2-500M-KAZ01,YEMELYANOV Sergey / KHAIDAROV Timur,Team,KAZ,Kazakhstan,4.0,1:44.03,TIME,+4.09,FB,3,
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1878716,FUKSA Martin,Person,CZE,Czechia,1.0,3:50.39,TIME,,SF,5,73
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1952595,QUEIROZ Isaquias,Person,BRA,Brazil,2.0,3:53.94,TIME,+3.55,SF,4,26
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1894554,JORGE ENRIQUEZ Fernando Dayan,Person,EOR,EOR,3.0,3:54.90,TIME,+4.51,QF,3,88
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1568740,FEJES Daniel,Person,HUN,Hungary,4.0,3:56.00,TIME,+5.61,QF,7,137
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1953993,CRESPO Pablo,Person,ESP,Spain,5.0,4:05.05,TIME,+14.66,QF,6,93
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1942568,GLAZUNOW Wiktor,Person,POL,Poland,1.0,3:48.40,TIME,,SF,5,224
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1979110,PETROV Zakhar,Person,AIN,AIN,2.0,3:49.86,TIME,+1.46,SF,6,3
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1564511,PELIER CORDOVA Jose Ramon,Person,CUB,Cuba,3.0,3:52.17,TIME,+3.77,QF,4,69
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1550974,CRACIUN Nicolae,Person,ITA,Italy,4.0,3:53.90,TIME,+5.50,QF,3,182
2024-08-07T12:03:52+02:00,CSPMC1-1000M----------HEAT000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1927392,JI Bowen,Person,CHN,China,5.0,4:02.85,TIME,+14.45,QF,7,53
2024-08-07T12:09:37+02:00,CSPMC1-1000M----------HEAT000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 3,Heat 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1541568,CHIRILA Catalin,Person,ROU,Romania,1.0,3:44.75,TIME,,SF,4,241
2024-08-07T12:09:37+02:00,CSPMC1-1000M----------HEAT000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 3,Heat 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1880456,BART Adrien,Person,FRA,France,2.0,3:46.93,TIME,+2.18,SF,5,107
2024-08-07T12:09:37+02:00,CSPMC1-1000M----------HEAT000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 3,Heat 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1548868,TACCHINI Carlo,Person,ITA,Italy,3.0,3:59.59,TIME,+14.84,QF,7,183
2024-08-07T12:09:37+02:00,CSPMC1-1000M----------HEAT000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 3,Heat 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1935421,YEMELYANOV Sergey,Person,KAZ,Kazakhstan,4.0,4:05.31,TIME,+20.56,QF,3,189
2024-08-07T12:09:37+02:00,CSPMC1-1000M----------HEAT000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 3,Heat 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1897168,ALTUKHOV Pavlo,Person,UKR,Ukraine,5.0,4:11.32,TIME,+26.57,QF,6,270
2024-08-07T12:23:27+02:00,CSPMC1-1000M----------HEAT000400--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 4,Heat 4,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1550295,TARNOVSCHI Serghei,Person,MDA,Republic of Moldova,1.0,3:49.27,TIME,,SF,4,198
2024-08-07T12:23:27+02:00,CSPMC1-1000M----------HEAT000400--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 4,Heat 4,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1964565,FITZPATRICK Connor,Person,CAN,Canada,2.0,3:50.79,TIME,+1.52,SF,5,34
2024-08-07T12:23:27+02:00,CSPMC1-1000M----------HEAT000400--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 4,Heat 4,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1952598,NUNES BASTOS dos SANTOS Mateus,Person,BRA,Brazil,3.0,3:52.60,TIME,+3.33,QF,7,28
2024-08-07T12:23:27+02:00,CSPMC1-1000M----------HEAT000400--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 4,Heat 4,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1545501,LAI Kuan-Chieh,Person,TPE,Chinese Taipei,4.0,4:01.26,TIME,+11.99,QF,3,268
2024-08-07T12:23:27+02:00,CSPMC1-1000M----------HEAT000400--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 4,Heat 4,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1921205,KHATTALI Ghailene,Person,TUN,Tunisia,5.0,4:23.05,TIME,+33.78,QF,6,269
2024-08-07T12:28:46+02:00,CSPMC1-1000M----------HEAT000500--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 5,Heat 5,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1913734,BRENDEL Sebastian,Person,GER,Germany,1.0,3:45.48,TIME,,SF,5,115
2024-08-07T12:28:46+02:00,CSPMC1-1000M----------HEAT000500--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 5,Heat 5,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1927393,LIU Hao,Person,CHN,China,2.0,3:45.85,TIME,+0.37,SF,7,54
2024-08-07T12:28:46+02:00,CSPMC1-1000M----------HEAT000500--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 5,Heat 5,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1568239,ADOLF Balazs,Person,HUN,Hungary,3.0,3:48.21,TIME,+2.73,QF,4,135
2024-08-07T12:28:46+02:00,CSPMC1-1000M----------HEAT000500--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 5,Heat 5,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1537312,REZAEI Mohammad Nabi,Person,IRI,IR Iran,4.0,4:10.36,TIME,+24.88,QF,6,180
2024-08-07T12:28:46+02:00,CSPMC1-1000M----------HEAT000500--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Heat 5,Heat 5,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1896963,SANDA Benilson,Person,ANG,Angola,5.0,4:11.40,TIME,+25.92,QF,3,7
2024-08-07T14:53:17+02:00,CSPMC1-1000M----------QFNL000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1568740,FEJES Daniel,Person,HUN,Hungary,1.0,3:47.88,TIME,,SF,6,137
2024-08-07T14:53:17+02:00,CSPMC1-1000M----------QFNL000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1564511,PELIER CORDOVA Jose Ramon,Person,CUB,Cuba,2.0,3:49.41,TIME,+1.53,SF,5,69
2024-08-07T14:53:17+02:00,CSPMC1-1000M----------QFNL000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1897168,ALTUKHOV Pavlo,Person,UKR,Ukraine,3.0,3:51.58,TIME,+3.70,X,7,270
2024-08-07T14:53:17+02:00,CSPMC1-1000M----------QFNL000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1537312,REZAEI Mohammad Nabi,Person,IRI,IR Iran,4.0,3:52.41,TIME,+4.53,X,3,180
2024-08-07T14:53:17+02:00,CSPMC1-1000M----------QFNL000100--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 1,Quarterfinal 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1952598,NUNES BASTOS dos SANTOS Mateus,Person,BRA,Brazil,5.0,4:08.50,TIME,+20.62,X,4,28
2024-08-07T15:03:27+02:00,CSPMC1-1000M----------QFNL000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1548868,TACCHINI Carlo,Person,ITA,Italy,1.0,3:49.15,TIME,,SF,5,183
2024-08-07T15:03:27+02:00,CSPMC1-1000M----------QFNL000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1953993,CRESPO Pablo,Person,ESP,Spain,2.0,3:50.24,TIME,+1.09,SF,3,93
2024-08-07T15:03:27+02:00,CSPMC1-1000M----------QFNL000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1550974,CRACIUN Nicolae,Person,ITA,Italy,3.0,3:53.13,TIME,+3.98,X,4,182
2024-08-07T15:03:27+02:00,CSPMC1-1000M----------QFNL000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1545501,LAI Kuan-Chieh,Person,TPE,Chinese Taipei,4.0,3:58.79,TIME,+9.64,X,6,268
2024-08-07T15:03:27+02:00,CSPMC1-1000M----------QFNL000200--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 2,Quarterfinal 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1896963,SANDA Benilson,Person,ANG,Angola,5.0,4:12.73,TIME,+23.58,X,7,7
2024-08-07T15:12:52+02:00,CSPMC1-1000M----------QFNL000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 3,Quarterfinal 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1568239,ADOLF Balazs,Person,HUN,Hungary,1.0,3:53.65,TIME,,SF,5,135
2024-08-07T15:12:52+02:00,CSPMC1-1000M----------QFNL000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 3,Quarterfinal 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1927392,JI Bowen,Person,CHN,China,2.0,3:56.36,TIME,+2.71,SF,3,53
2024-08-07T15:12:52+02:00,CSPMC1-1000M----------QFNL000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 3,Quarterfinal 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1935421,YEMELYANOV Sergey,Person,KAZ,Kazakhstan,3.0,3:59.68,TIME,+6.03,X,6,189
2024-08-07T15:12:52+02:00,CSPMC1-1000M----------QFNL000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 3,Quarterfinal 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1894554,JORGE ENRIQUEZ Fernando Dayan,Person,EOR,EOR,4.0,4:06.63,TIME,+12.98,X,4,88
2024-08-07T15:12:52+02:00,CSPMC1-1000M----------QFNL000300--,CSPMC1-1000M,Men's Canoe Single 1000m,Men's Canoe Single 1000m Quarterfinal 3,Quarterfinal 3,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,1921205,KHATTALI Ghailene,Person,TUN,Tunisia,5.0,4:28.44,TIME,+34.79,X,7,269
2024-08-06T11:37:53+02:00,CSPMK2-500M-----------HEAT000100--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-GER01,SCHOPF Jacob / LEMKE Max,Team,GER,Germany,1.0,1:28.03,TIME,,SF,5,
2024-08-06T11:37:53+02:00,CSPMK2-500M-----------HEAT000100--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-POR01,RIBEIRO Joao / BAPTISTA Messias,Team,POR,Portugal,2.0,1:28.10,TIME,+0.07,SF,4,
2024-08-06T11:37:53+02:00,CSPMK2-500M-----------HEAT000100--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-ESP02,del RIO Adrian / COOPER Marcus,Team,ESP,Spain,3.0,1:35.26,TIME,+7.23,QF,7,
2024-08-06T11:37:53+02:00,CSPMK2-500M-----------HEAT000100--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-CHN01,BU Tingkai / ZHANG Dong,Team,CHN,China,4.0,1:36.79,TIME,+8.76,QF,6,
2024-08-06T11:37:53+02:00,CSPMK2-500M-----------HEAT000100--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 1,Heat 1,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-NZL01,LEGARTH Hamish / IMRIE Kurtis,Team,NZL,New Zealand,5.0,1:41.18,TIME,+13.15,QF,3,
2024-08-06T11:46:35+02:00,CSPMK2-500M-----------HEAT000200--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-GER02,RENDSCHMIDT Max / LIEBSCHER-LUCZ Tom,Team,GER,Germany,1.0,1:28.39,TIME,,SF,7,
2024-08-06T11:46:35+02:00,CSPMK2-500M-----------HEAT000200--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-HUN01,NADAS Bence / TOTKA Sandor,Team,HUN,Hungary,2.0,1:29.08,TIME,+0.69,SF,5,
2024-08-06T11:46:35+02:00,CSPMK2-500M-----------HEAT000200--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-UKR01,KUKHARYK Oleh / TRUNOV Ihor,Team,UKR,Ukraine,3.0,1:31.24,TIME,+2.85,QF,3,
2024-08-06T11:46:35+02:00,CSPMK2-500M-----------HEAT000200--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-LTU01,MALDONIS Mindaugas / OLIJNIK Andrej,Team,LTU,Lithuania,4.0,1:31.27,TIME,+2.88,QF,4,
2024-08-06T11:46:35+02:00,CSPMK2-500M-----------HEAT000200--,CSPMK2-500M,Men's Kayak Double 500m,Men's Kayak Double 500m Heat 2,Heat 2,FINISHED,M,Canoe Sprint,CSP,Nautical St - Flat water,CSPMK2-500M-USA01,ECKER Jonas / SMALL Aaron,Team,USA,United States,5.0,1:32.01,TIME,+3.62,QF,6,
